filename treatment update average
edit_explode_denovo_10k_70 edit_explode_denovo_10k 8000 5.05175
edit_explode_denovo_10k_70 edit_explode_denovo_10k 9000 5.93665
edit_explode_denovo_10k_70 edit_explode_denovo_10k 10000 5.87221
edit_explode_denovo_10k_70 edit_explode_denovo_10k 11000 6.26152
edit_explode_denovo_10k_70 edit_explode_denovo_10k 12000 2.04786
edit_explode_denovo_10k_70 edit_explode_denovo_10k 13000 2.93364
edit_explode_denovo_10k_70 edit_explode_denovo_10k 14000 3.44956
edit_explode_denovo_10k_70 edit_explode_denovo_10k 15000 3.76821
edit_explode_denovo_10k_70 edit_explode_denovo_10k 16000 4.06298
edit_explode_denovo_10k_70 edit_explode_denovo_10k 17000 5.43782
edit_explode_denovo_10k_70 edit_explode_denovo_10k 18000 6.17446
edit_explode_denovo_10k_70 edit_explode_denovo_10k 19000 6.06571
edit_explode_denovo_10k_70 edit_explode_denovo_10k 20000 5.89786
edit_explode_denovo_10k_70 edit_explode_denovo_10k 21000 6.03047
edit_explode_denovo_10k_70 edit_explode_denovo_10k 22000 5.90714
edit_explode_denovo_10k_70 edit_explode_denovo_10k 23000 4.6045
edit_explode_denovo_10k_70 edit_explode_denovo_10k 24000 4.00247
edit_explode_denovo_10k_70 edit_explode_denovo_10k 25000 3.91338
edit_explode_denovo_10k_70 edit_explode_denovo_10k 26000 4.18828
edit_explode_denovo_10k_70 edit_explode_denovo_10k 27000 4.81786
edit_explode_denovo_10k_70 edit_explode_denovo_10k 28000 5.19243
edit_explode_denovo_10k_70 edit_explode_denovo_10k 29000 5.4032
edit_explode_denovo_10k_70 edit_explode_denovo_10k 30000 5.92245
edit_explode_denovo_10k_70 edit_explode_denovo_10k 31000 6.00466
edit_explode_denovo_10k_70 edit_explode_denovo_10k 32000 5.07214
edit_explode_denovo_10k_70 edit_explode_denovo_10k 33000 4.77049
edit_explode_denovo_10k_70 edit_explode_denovo_10k 34000 5.60193
edit_explode_denovo_10k_70 edit_explode_denovo_10k 35000 7.39441
edit_explode_denovo_10k_70 edit_explode_denovo_10k 36000 8.30996
edit_explode_denovo_10k_70 edit_explode_denovo_10k 37000 8.1517
edit_explode_denovo_10k_70 edit_explode_denovo_10k 38000 2.86977
edit_explode_denovo_10k_70 edit_explode_denovo_10k 39000 4.4834
edit_explode_denovo_10k_70 edit_explode_denovo_10k 40000 5.626
edit_explode_denovo_10k_70 edit_explode_denovo_10k 41000 4.30967
edit_explode_denovo_10k_70 edit_explode_denovo_10k 42000 4.58555
edit_explode_denovo_10k_70 edit_explode_denovo_10k 43000 4.59077
edit_explode_denovo_10k_70 edit_explode_denovo_10k 44000 4.59712
edit_explode_denovo_10k_70 edit_explode_denovo_10k 45000 4.46909
edit_explode_denovo_10k_70 edit_explode_denovo_10k 46000 4.71153
edit_explode_denovo_10k_70 edit_explode_denovo_10k 47000 5.31194
edit_explode_denovo_10k_70 edit_explode_denovo_10k 48000 6.18961
edit_explode_denovo_10k_70 edit_explode_denovo_10k 49000 6.02291
edit_explode_denovo_10k_70 edit_explode_denovo_10k 50000 4.91146
edit_explode_denovo_10k_70 edit_explode_denovo_10k 51000 4.42015
edit_explode_denovo_10k_70 edit_explode_denovo_10k 52000 5.3067
edit_explode_denovo_10k_70 edit_explode_denovo_10k 53000 6.3568
edit_explode_denovo_10k_70 edit_explode_denovo_10k 54000 6.1483
edit_explode_denovo_10k_70 edit_explode_denovo_10k 55000 4.85084
edit_explode_denovo_10k_70 edit_explode_denovo_10k 56000 3.98342
edit_explode_denovo_10k_70 edit_explode_denovo_10k 57000 4.12154
edit_explode_denovo_10k_70 edit_explode_denovo_10k 58000 4.45222
edit_explode_denovo_10k_70 edit_explode_denovo_10k 59000 4.33172
edit_explode_denovo_10k_70 edit_explode_denovo_10k 60000 4.2958
edit_explode_denovo_10k_71 edit_explode_denovo_10k 0 -nan
edit_explode_denovo_10k_71 edit_explode_denovo_10k 1000 1.7671
edit_explode_denovo_10k_71 edit_explode_denovo_10k 2000 3.12475
edit_explode_denovo_10k_71 edit_explode_denovo_10k 3000 6.76362
edit_explode_denovo_10k_71 edit_explode_denovo_10k 4000 9.36275
edit_explode_denovo_10k_71 edit_explode_denovo_10k 5000 9.8798
edit_explode_denovo_10k_71 edit_explode_denovo_10k 6000 9.41905
edit_explode_denovo_10k_71 edit_explode_denovo_10k 7000 7.62886
edit_explode_denovo_10k_71 edit_explode_denovo_10k 8000 5.03505
edit_explode_denovo_10k_71 edit_explode_denovo_10k 9000 4.37269
edit_explode_denovo_10k_71 edit_explode_denovo_10k 10000 4.38625
edit_explode_denovo_10k_71 edit_explode_denovo_10k 11000 4.27558
edit_explode_denovo_10k_71 edit_explode_denovo_10k 12000 4.70225
edit_explode_denovo_10k_71 edit_explode_denovo_10k 13000 5.61467
edit_explode_denovo_10k_71 edit_explode_denovo_10k 14000 5.76958
edit_explode_denovo_10k_71 edit_explode_denovo_10k 15000 5.62103
edit_explode_denovo_10k_71 edit_explode_denovo_10k 16000 5.2192
edit_explode_denovo_10k_71 edit_explode_denovo_10k 17000 4.82172
edit_explode_denovo_10k_71 edit_explode_denovo_10k 18000 4.43183
edit_explode_denovo_10k_71 edit_explode_denovo_10k 19000 4.30993
edit_explode_denovo_10k_71 edit_explode_denovo_10k 20000 4.23855
edit_explode_denovo_10k_71 edit_explode_denovo_10k 21000 4.36528
edit_explode_denovo_10k_71 edit_explode_denovo_10k 22000 4.32473
edit_explode_denovo_10k_71 edit_explode_denovo_10k 23000 4.58217
edit_explode_denovo_10k_71 edit_explode_denovo_10k 24000 4.27444
edit_explode_denovo_10k_71 edit_explode_denovo_10k 25000 4.44089
edit_explode_denovo_10k_71 edit_explode_denovo_10k 26000 4.70852
edit_explode_denovo_10k_71 edit_explode_denovo_10k 27000 4.92231
edit_explode_denovo_10k_71 edit_explode_denovo_10k 28000 4.78661
edit_explode_denovo_10k_71 edit_explode_denovo_10k 29000 4.66036
edit_explode_denovo_10k_71 edit_explode_denovo_10k 30000 4.6301
edit_explode_denovo_10k_71 edit_explode_denovo_10k 31000 4.52203
edit_explode_denovo_10k_71 edit_explode_denovo_10k 32000 4.46737
edit_explode_denovo_10k_71 edit_explode_denovo_10k 33000 4.48793
edit_explode_denovo_10k_71 edit_explode_denovo_10k 34000 4.58861
edit_explode_denovo_10k_71 edit_explode_denovo_10k 35000 4.57997
edit_explode_denovo_10k_71 edit_explode_denovo_10k 36000 4.7461
edit_explode_denovo_10k_71 edit_explode_denovo_10k 37000 5.03507
edit_explode_denovo_10k_71 edit_explode_denovo_10k 38000 5.1415
edit_explode_denovo_10k_71 edit_explode_denovo_10k 39000 5.02757
edit_explode_denovo_10k_71 edit_explode_denovo_10k 40000 5.01646
edit_explode_denovo_10k_71 edit_explode_denovo_10k 41000 5.61584
edit_explode_denovo_10k_71 edit_explode_denovo_10k 42000 5.74427
edit_explode_denovo_10k_71 edit_explode_denovo_10k 43000 5.69159
edit_explode_denovo_10k_71 edit_explode_denovo_10k 44000 5.4488
edit_explode_denovo_10k_71 edit_explode_denovo_10k 45000 5.21524
edit_explode_denovo_10k_71 edit_explode_denovo_10k 46000 4.8571
edit_explode_denovo_10k_71 edit_explode_denovo_10k 47000 4.88601
edit_explode_denovo_10k_71 edit_explode_denovo_10k 48000 4.61253
edit_explode_denovo_10k_71 edit_explode_denovo_10k 49000 4.25909
edit_explode_denovo_10k_71 edit_explode_denovo_10k 50000 4.10405
edit_explode_denovo_10k_71 edit_explode_denovo_10k 51000 4.48755
edit_explode_denovo_10k_71 edit_explode_denovo_10k 52000 4.53859
edit_explode_denovo_10k_71 edit_explode_denovo_10k 53000 4.77226
edit_explode_denovo_10k_71 edit_explode_denovo_10k 54000 4.81777
edit_explode_denovo_10k_71 edit_explode_denovo_10k 55000 4.44002
edit_explode_denovo_10k_71 edit_explode_denovo_10k 56000 4.42684
edit_explode_denovo_10k_71 edit_explode_denovo_10k 57000 4.6565
edit_explode_denovo_10k_71 edit_explode_denovo_10k 58000 4.73211
edit_explode_denovo_10k_71 edit_explode_denovo_10k 59000 4.35271
edit_explode_denovo_10k_71 edit_explode_denovo_10k 60000 3.85849
edit_explode_denovo_10k_72 edit_explode_denovo_10k 0 -nan
edit_explode_denovo_10k_72 edit_explode_denovo_10k 1000 1.40323
edit_explode_denovo_10k_72 edit_explode_denovo_10k 2000 2.73429
edit_explode_denovo_10k_72 edit_explode_denovo_10k 3000 4.65993
edit_explode_denovo_10k_72 edit_explode_denovo_10k 4000 5.76499
edit_explode_denovo_10k_72 edit_explode_denovo_10k 5000 5.22563
edit_explode_denovo_10k_72 edit_explode_denovo_10k 6000 5.94068
edit_explode_denovo_10k_72 edit_explode_denovo_10k 7000 7.98281
edit_explode_denovo_10k_72 edit_explode_denovo_10k 8000 9.33163
edit_explode_denovo_10k_72 edit_explode_denovo_10k 9000 10.5736
edit_explode_denovo_10k_72 edit_explode_denovo_10k 10000 10.5274
edit_explode_denovo_10k_72 edit_explode_denovo_10k 11000 10.2213
edit_explode_denovo_10k_72 edit_explode_denovo_10k 12000 9.74095
edit_explode_denovo_10k_72 edit_explode_denovo_10k 13000 9.81385
edit_explode_denovo_10k_72 edit_explode_denovo_10k 14000 8.94202
edit_explode_denovo_10k_72 edit_explode_denovo_10k 15000 9.15042
edit_explode_denovo_10k_72 edit_explode_denovo_10k 16000 10.4283
edit_explode_denovo_10k_72 edit_explode_denovo_10k 17000 11.3704
edit_explode_denovo_10k_72 edit_explode_denovo_10k 18000 10.2032
edit_explode_denovo_10k_72 edit_explode_denovo_10k 19000 4.74499
edit_explode_denovo_10k_72 edit_explode_denovo_10k 20000 4.64242
edit_explode_denovo_10k_72 edit_explode_denovo_10k 21000 4.81458
edit_explode_denovo_10k_72 edit_explode_denovo_10k 22000 5.08623
edit_explode_denovo_10k_72 edit_explode_denovo_10k 23000 5.54717
edit_explode_denovo_10k_72 edit_explode_denovo_10k 24000 6.6173
edit_explode_denovo_10k_72 edit_explode_denovo_10k 25000 5.16598
edit_explode_denovo_10k_72 edit_explode_denovo_10k 26000 4.56049
edit_explode_denovo_10k_72 edit_explode_denovo_10k 27000 4.57665
edit_explode_denovo_10k_72 edit_explode_denovo_10k 28000 4.27503
edit_explode_denovo_10k_72 edit_explode_denovo_10k 29000 4.70757
edit_explode_denovo_10k_72 edit_explode_denovo_10k 30000 5.20052
edit_explode_denovo_10k_72 edit_explode_denovo_10k 31000 5.4747
edit_explode_denovo_10k_72 edit_explode_denovo_10k 32000 5.79387
edit_explode_denovo_10k_72 edit_explode_denovo_10k 33000 5.95861
edit_explode_denovo_10k_72 edit_explode_denovo_10k 34000 5.9864
edit_explode_denovo_10k_72 edit_explode_denovo_10k 35000 5.42557
edit_explode_denovo_10k_72 edit_explode_denovo_10k 36000 5.28628
edit_explode_denovo_10k_72 edit_explode_denovo_10k 37000 5.0666
edit_explode_denovo_10k_72 edit_explode_denovo_10k 38000 4.86337
edit_explode_denovo_10k_72 edit_explode_denovo_10k 39000 4.90822
edit_explode_denovo_10k_72 edit_explode_denovo_10k 40000 4.76411
edit_explode_denovo_10k_72 edit_explode_denovo_10k 41000 4.68885
edit_explode_denovo_10k_72 edit_explode_denovo_10k 42000 4.57933
edit_explode_denovo_10k_72 edit_explode_denovo_10k 43000 4.62659
edit_explode_denovo_10k_72 edit_explode_denovo_10k 44000 4.72944
edit_explode_denovo_10k_72 edit_explode_denovo_10k 45000 5.00576
edit_explode_denovo_10k_72 edit_explode_denovo_10k 46000 5.25904
edit_explode_denovo_10k_72 edit_explode_denovo_10k 47000 5.39897
edit_explode_denovo_10k_72 edit_explode_denovo_10k 48000 5.48153
edit_explode_denovo_10k_72 edit_explode_denovo_10k 49000 5.38313
edit_explode_denovo_10k_72 edit_explode_denovo_10k 50000 5.5754
edit_explode_denovo_10k_72 edit_explode_denovo_10k 51000 5.39593
edit_explode_denovo_10k_72 edit_explode_denovo_10k 52000 5.51726
edit_explode_denovo_10k_72 edit_explode_denovo_10k 53000 5.51361
edit_explode_denovo_10k_72 edit_explode_denovo_10k 54000 5.39173
edit_explode_denovo_10k_72 edit_explode_denovo_10k 55000 5.21039
edit_explode_denovo_10k_72 edit_explode_denovo_10k 56000 5.04803
edit_explode_denovo_10k_72 edit_explode_denovo_10k 57000 5.12083
edit_explode_denovo_10k_72 edit_explode_denovo_10k 58000 5.63392
edit_explode_denovo_10k_72 edit_explode_denovo_10k 59000 5.93144
edit_explode_denovo_10k_72 edit_explode_denovo_10k 60000 5.46325
edit_explode_denovo_10k_73 edit_explode_denovo_10k 0 -nan
edit_explode_denovo_10k_73 edit_explode_denovo_10k 1000 1.5403
edit_explode_denovo_10k_73 edit_explode_denovo_10k 2000 3.36458
edit_explode_denovo_10k_73 edit_explode_denovo_10k 3000 5.13722
edit_explode_denovo_10k_73 edit_explode_denovo_10k 4000 4.64587
edit_explode_denovo_10k_73 edit_explode_denovo_10k 5000 7.29245
edit_explode_denovo_10k_73 edit_explode_denovo_10k 6000 7.94656
edit_explode_denovo_10k_73 edit_explode_denovo_10k 7000 3.99994
edit_explode_denovo_10k_73 edit_explode_denovo_10k 8000 4.301
edit_explode_denovo_10k_73 edit_explode_denovo_10k 9000 4.48584
edit_explode_denovo_10k_73 edit_explode_denovo_10k 10000 4.50653
edit_explode_denovo_10k_73 edit_explode_denovo_10k 11000 4.64016
edit_explode_denovo_10k_73 edit_explode_denovo_10k 12000 5.39323
edit_explode_denovo_10k_73 edit_explode_denovo_10k 13000 6.30724
edit_explode_denovo_10k_73 edit_explode_denovo_10k 14000 6.78176
edit_explode_denovo_10k_73 edit_explode_denovo_10k 15000 7.0617
edit_explode_denovo_10k_73 edit_explode_denovo_10k 16000 6.70775
edit_explode_denovo_10k_73 edit_explode_denovo_10k 17000 7.1401
edit_explode_denovo_10k_73 edit_explode_denovo_10k 18000 7.15491
edit_explode_denovo_10k_73 edit_explode_denovo_10k 19000 6.09227
edit_explode_denovo_10k_73 edit_explode_denovo_10k 20000 5.94869
edit_explode_denovo_10k_73 edit_explode_denovo_10k 21000 5.59014
edit_explode_denovo_10k_73 edit_explode_denovo_10k 22000 5.94472
edit_explode_denovo_10k_73 edit_explode_denovo_10k 23000 6.22007
edit_explode_denovo_10k_73 edit_explode_denovo_10k 24000 7.17767
edit_explode_denovo_10k_73 edit_explode_denovo_10k 25000 7.88138
edit_explode_denovo_10k_73 edit_explode_denovo_10k 26000 8.73321
edit_explode_denovo_10k_73 edit_explode_denovo_10k 27000 8.84052
edit_explode_denovo_10k_73 edit_explode_denovo_10k 28000 8.98864
edit_explode_denovo_10k_73 edit_explode_denovo_10k 29000 8.21503
edit_explode_denovo_10k_73 edit_explode_denovo_10k 30000 5.99744
edit_explode_denovo_10k_73 edit_explode_denovo_10k 31000 4.58439
edit_explode_denovo_10k_73 edit_explode_denovo_10k 32000 4.53439
edit_explode_denovo_10k_73 edit_explode_denovo_10k 33000 4.74806
edit_explode_denovo_10k_73 edit_explode_denovo_10k 34000 4.88248
edit_explode_denovo_10k_73 edit_explode_denovo_10k 35000 5.57292
edit_explode_denovo_10k_73 edit_explode_denovo_10k 36000 5.88977
edit_explode_denovo_10k_73 edit_explode_denovo_10k 37000 6.54114
edit_explode_denovo_10k_73 edit_explode_denovo_10k 38000 1.8962
edit_explode_denovo_10k_73 edit_explode_denovo_10k 39000 2.29607
edit_explode_denovo_10k_73 edit_explode_denovo_10k 40000 4.70518
edit_explode_denovo_10k_73 edit_explode_denovo_10k 41000 2.13671
edit_explode_denovo_10k_73 edit_explode_denovo_10k 42000 2.58274
edit_explode_denovo_10k_73 edit_explode_denovo_10k 43000 3.0221
edit_explode_denovo_10k_73 edit_explode_denovo_10k 44000 4.11008
edit_explode_denovo_10k_73 edit_explode_denovo_10k 45000 5.81521
edit_explode_denovo_10k_73 edit_explode_denovo_10k 46000 7.2163
edit_explode_denovo_10k_73 edit_explode_denovo_10k 47000 7.41108
edit_explode_denovo_10k_73 edit_explode_denovo_10k 48000 7.18531
edit_explode_denovo_10k_73 edit_explode_denovo_10k 49000 6.63691
edit_explode_denovo_10k_73 edit_explode_denovo_10k 50000 6.27028
edit_explode_denovo_10k_73 edit_explode_denovo_10k 51000 3.01752
edit_explode_denovo_10k_73 edit_explode_denovo_10k 52000 1.8039
edit_explode_denovo_10k_73 edit_explode_denovo_10k 53000 2.47531
edit_explode_denovo_10k_73 edit_explode_denovo_10k 54000 3.04148
edit_explode_denovo_10k_73 edit_explode_denovo_10k 55000 4.06282
edit_explode_denovo_10k_73 edit_explode_denovo_10k 56000 3.94801
edit_explode_denovo_10k_73 edit_explode_denovo_10k 57000 5.96554
edit_explode_denovo_10k_73 edit_explode_denovo_10k 58000 2.85051
edit_explode_denovo_10k_73 edit_explode_denovo_10k 59000 3.47142
edit_explode_denovo_10k_73 edit_explode_denovo_10k 60000 3.79346
edit_explode_denovo_10k_74 edit_explode_denovo_10k 0 -nan
edit_explode_denovo_10k_74 edit_explode_denovo_10k 1000 1.55006
edit_explode_denovo_10k_74 edit_explode_denovo_10k 2000 2.69577
edit_explode_denovo_10k_74 edit_explode_denovo_10k 3000 4.85955
edit_explode_denovo_10k_74 edit_explode_denovo_10k 4000 6.10215
edit_explode_denovo_10k_74 edit_explode_denovo_10k 5000 5.26187
edit_explode_denovo_10k_74 edit_explode_denovo_10k 6000 4.89361
edit_explode_denovo_10k_74 edit_explode_denovo_10k 7000 5.43155
edit_explode_denovo_10k_74 edit_explode_denovo_10k 8000 7.3777
edit_explode_denovo_10k_74 edit_explode_denovo_10k 9000 5.64317
edit_explode_denovo_10k_74 edit_explode_denovo_10k 10000 3.5196
edit_explode_denovo_10k_74 edit_explode_denovo_10k 11000 3.84732
edit_explode_denovo_10k_74 edit_explode_denovo_10k 12000 3.84592
edit_explode_denovo_10k_74 edit_explode_denovo_10k 13000 3.86922
edit_explode_denovo_10k_74 edit_explode_denovo_10k 14000 4.22073
edit_explode_denovo_10k_74 edit_explode_denovo_10k 15000 4.74632
edit_explode_denovo_10k_74 edit_explode_denovo_10k 16000 5.05845
edit_explode_denovo_10k_74 edit_explode_denovo_10k 17000 5.04073
edit_explode_denovo_10k_74 edit_explode_denovo_10k 18000 4.39198
edit_explode_denovo_10k_74 edit_explode_denovo_10k 19000 4.21882
edit_explode_denovo_10k_74 edit_explode_denovo_10k 20000 4.41487
edit_explode_denovo_10k_74 edit_explode_denovo_10k 21000 4.45844
edit_explode_denovo_10k_74 edit_explode_denovo_10k 22000 4.66514
edit_explode_denovo_10k_74 edit_explode_denovo_10k 23000 5.3669
edit_explode_denovo_10k_74 edit_explode_denovo_10k 24000 5.63701
edit_explode_denovo_10k_74 edit_explode_denovo_10k 25000 5.9353
edit_explode_denovo_10k_74 edit_explode_denovo_10k 26000 6.45893
edit_explode_denovo_10k_74 edit_explode_denovo_10k 27000 6.36252
edit_explode_denovo_10k_74 edit_explode_denovo_10k 28000 4.70548
edit_explode_denovo_10k_74 edit_explode_denovo_10k 29000 3.50679
edit_explode_denovo_10k_74 edit_explode_denovo_10k 30000 3.41645
edit_explode_denovo_10k_74 edit_explode_denovo_10k 31000 3.68649
edit_explode_denovo_10k_74 edit_explode_denovo_10k 32000 3.90607
edit_explode_denovo_10k_74 edit_explode_denovo_10k 33000 4.17009
edit_explode_denovo_10k_74 edit_explode_denovo_10k 34000 4.36324
edit_explode_denovo_10k_74 edit_explode_denovo_10k 35000 5.45399
edit_explode_denovo_10k_74 edit_explode_denovo_10k 36000 6.88982
edit_explode_denovo_10k_74 edit_explode_denovo_10k 37000 6.71017
edit_explode_denovo_10k_74 edit_explode_denovo_10k 38000 3.6457
edit_explode_denovo_10k_74 edit_explode_denovo_10k 39000 4.2064
edit_explode_denovo_10k_74 edit_explode_denovo_10k 40000 4.31475
edit_explode_denovo_10k_74 edit_explode_denovo_10k 41000 4.62034
edit_explode_denovo_10k_74 edit_explode_denovo_10k 42000 4.99175
edit_explode_denovo_10k_74 edit_explode_denovo_10k 43000 5.22235
edit_explode_denovo_10k_74 edit_explode_denovo_10k 44000 5.37676
edit_explode_denovo_10k_74 edit_explode_denovo_10k 45000 4.96841
edit_explode_denovo_10k_74 edit_explode_denovo_10k 46000 4.86461
edit_explode_denovo_10k_74 edit_explode_denovo_10k 47000 4.26893
edit_explode_denovo_10k_74 edit_explode_denovo_10k 48000 4.4079
edit_explode_denovo_10k_74 edit_explode_denovo_10k 49000 4.44339
edit_explode_denovo_10k_74 edit_explode_denovo_10k 50000 4.46397
edit_explode_denovo_10k_74 edit_explode_denovo_10k 51000 4.77897
edit_explode_denovo_10k_74 edit_explode_denovo_10k 52000 5.03327
edit_explode_denovo_10k_74 edit_explode_denovo_10k 53000 5.34846
edit_explode_denovo_10k_74 edit_explode_denovo_10k 54000 5.66529
edit_explode_denovo_10k_74 edit_explode_denovo_10k 55000 5.54569
edit_explode_denovo_10k_74 edit_explode_denovo_10k 56000 5.37725
edit_explode_denovo_10k_74 edit_explode_denovo_10k 57000 5.23846
edit_explode_denovo_10k_74 edit_explode_denovo_10k 58000 5.23007
edit_explode_denovo_10k_74 edit_explode_denovo_10k 59000 5.38926
edit_explode_denovo_10k_74 edit_explode_denovo_10k 60000 5.33469
edit_explode_denovo_10k_75 edit_explode_denovo_10k 0 -nan
edit_explode_denovo_10k_75 edit_explode_denovo_10k 1000 1.57283
edit_explode_denovo_10k_75 edit_explode_denovo_10k 2000 2.62137
edit_explode_denovo_10k_75 edit_explode_denovo_10k 3000 4.2353
edit_explode_denovo_10k_75 edit_explode_denovo_10k 4000 6.55924
edit_explode_denovo_10k_75 edit_explode_denovo_10k 5000 7.26704
edit_explode_denovo_10k_75 edit_explode_denovo_10k 6000 8.4279
edit_explode_denovo_10k_75 edit_explode_denovo_10k 7000 9.48995
edit_explode_denovo_10k_75 edit_explode_denovo_10k 8000 9.69102
edit_explode_denovo_10k_75 edit_explode_denovo_10k 9000 9.73937
edit_explode_denovo_10k_75 edit_explode_denovo_10k 10000 9.69565
